id,type,name,creator,starring,year,rating,time,genres,country,describle
81616256,movie,a man called otto,guillermo del toro,"tom hanks, mariana treviño, rachel keller",2022,tv-14,126 min,"drama movies ,comedy movies ,movies based on books",united states,"enraged by the world and hardened by grief, a cranky retiree plots his own demise but is foiled when a lively young family bursts into his life."
81685895,movie,tri am the movie,guillermo del toro,my tam,2023,tv-y,105 min,"music ,documentary films ,concerts",vietnam,vietnamese pop queen mỹ tâm presents a behind-the-scenes look at her landmark tri âm concert in this emotionally charged documentary.
81704692,movie,my girl (2037),guillermo del toro,"hong ye-ji, kim ji-young, hwang seog-jeong",2022,tv-14,111 min,drama movies,south korea,"imprisoned after her life is derailed by a horrific incident, would-be civil servant jung yoon-young must reforge her identity among her fellow inmates."
81322579,movie,hidden strike,guillermo del toro,"jackie chan, john cena, pilou asbæk",2023,tv-pg,103 min,action & adventure movies,united states,two elite soldiers must escort civilians through a gauntlet of gunfire and explosions in this film starring jackie chan and john cena.
81444554,movie,nimona,guillermo del toro,"chloë grace moretz, riz ahmed, eugene lee yang",2023,tv-14,102 min,"lgbtq+ movies ,comedy movies",united states,"a knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence. but what if she's the monster he's sworn to destroy?"
81186806,movie,a quiet place part ii,guillermo del toro,"emily blunt, cillian murphy, millie simmonds",2021,tv-14,98 min,horror movies,united states,"forced to leave their home, the abbotts must venture out into a world of deadly creatures drawn to sound — and other threats they never expected."
81643622,movie,missing,guillermo del toro,"storm reid, nia long, megan suri",2023,tv-14,110 min,"drama movies ,thriller movies ,mystery movies",united states,"when june's mother and her new boyfriend don't return from a trip to colombia, the tech-savvy teenager undertakes her own online investigation."
81696821,movie,the ideal squad,guillermo del toro,"lê khánh, hua vi van, hoang oanh",2023,tv-pg,102 min,comedy movies,vietnam,a single mother and her best friend team up with an unconventional family to win back her daughter and get revenge on her ex at his society wedding.
81707591,movie,eye of the storm,guillermo del toro,"wang po-chieh, tseng jing-hua, hsueh shih-ling",2023,tv-14,119 min,"drama movies ,thriller movies",china,"a deadly virus outbreak puts a hospital in total lockdown, and various people trapped in the crisis must confront a deluge of agonizing choices."
80095314,movie,the secret life of pets,guillermo del toro,"louis c.k., eric stonestreet, kevin hart",2016,tv-g,86 min,"family movies ,kids & family movies ,comedy movies",united states,"after ending up in the outside world, two squabbling pet dogs find common ground against a gang of angry animals preparing an attack on humans."
81018682,movie,the sea beast,guillermo del toro,"karl urban, zaris-angel hator, jared harris",2022,tv-y,119 min,"family movies ,kids & family movies",united states,"when a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters — and make history to boot."
80996790,movie,dr. seuss' the grinch,guillermo del toro,"benedict cumberbatch, cameron seely, rashida jones",2018,tv-y,85 min,"family movies ,kids & family movies ,movies based on a play ,comedy movies ,movies based on books",united states,a grump with a mean streak plots to bring christmas to a halt in the cheerful town of whoville. but a generous little girl could change his heart.
81251379,movie,the boss baby: family business,guillermo del toro,"alec baldwin, james marsden, amy sedaris",2021,tv-y,107 min,"family movies ,kids & family movies ,comedy movies ,movies based on books ,spy movies",united states,"templeton brothers ted and tim keep it all in the family and team up with tim's daughter, tina, to thwart a dastardly villain's plot."
80117526,movie,sing,guillermo del toro,"matthew mcconaughey, reese witherspoon, seth macfarlane",2016,tv-g,108 min,"family movies ,kids & family movies ,kids music ,comedy movies ,musicals",united states,"an optimistic koala tries to save his theater with a singing contest featuring a timid elephant, a teenage gorilla, an overworked sow and more."
81220825,movie,slumberland,guillermo del toro,"jason momoa, marlow barkley, chris o'dowd",2022,tv-y,120 min,"family movies ,kids & family movies",united states,"joined by a larger-than-life outlaw, a daring young orphan journeys through a land of dreams to find a precious pearl that will grant her greatest wish."
81312563,movie,the spongebob movie: sponge on the run,guillermo del toro,"tom kenny, bill fagerbakke, rodger bumpass",2020,tv-y,95 min,"family movies ,kids & family movies ,comedy movies",united states,"when his best friend gary is suddenly snatched away, spongebob takes patrick on a madcap mission far beyond bikini bottom to save their pink-shelled pal."
80233925,movie,hotel transylvania 3: summer vacation,guillermo del toro,"adam sandler, selena gomez, kevin james",2018,tv-y,97 min,"family movies ,kids & family movies ,comedy movies",united states,"it's love at first sight for dracula when he meets ericka, the charming but mysterious captain of the monster cruise that mavis plans for the family."
80106763,movie,ouija: origin of evil,guillermo del toro,"elizabeth reaser, annalise basso, henry thomas",2016,tv-pg,98 min,horror movies,united states,"in 1960s california, a fake medium's daughter tries to communicate with her late father through a ouija board, but unleashes a demon instead."
70298991,movie,how to train your dragon 2,guillermo del toro,"jay baruchel, cate blanchett, gerard butler",2014,tv-y7,102 min,"family movies ,kids & family movies ,movies based on books",united states,"hiccup, toothless and a mysterious dragon rider join forces to protect the island of berk from a power-hungry warrior with a dragon army of his own."
81608495,movie,"lyle, lyle, crocodile",guillermo del toro,"javier bardem, constance wu, shawn mendes",2022,tv-y,106 min,"family movies ,kids & family movies ,kids music ,comedy movies ,movies based on books ,musicals",united states,josh and his parents are shocked to find a singing crocodile in their attic but quickly learn to love him. if only their grumpy neighbor felt the same!
80993016,movie,roald dahl's matilda the musical,guillermo del toro,"alisha weir, emma thompson, lashana lynch",2022,tv-y,116 min,"family movies ,kids & family movies ,movies based on a play ,kids music ,movies based on books ,musicals",united states,an extraordinary girl with a sharp mind and a vivid imagination takes a daring stand to change her story — with miraculous results. meet matilda.
81676438,movie,hustler vs scammer,guillermo del toro,"anh tu, mac van khoa, ngoc phuoc",2023,tv-ma,112 min,comedy movies,vietnam,"when a debt-ridden hustler crosses paths with a seasoned con artist, their feud soon turns into an unexpected collaboration to pull off massive cons."
81623689,movie,my father is a playboy,guillermo del toro,"tien luat, be bao thi, be vi an",2022,tv-y7,88 min,"family movies ,kids & family movies ,drama movies ,comedy movies",vietnam,a ladies' man is forced to change his ways when he's suddenly saddled with the daughter he never knew about.
81303852,movie,go-go sisters,guillermo del toro,"hong anh, hoang yen chibi, thanh hằng",2018,tv-pg,117 min,"drama movies ,comedy movies",vietnam,"to fulfill a special wish, a woman sets out to reunite her once close-knit high school crew for one final jaunt down memory lane."
81463445,movie,dreamy eyes,guillermo del toro,"tran nghia, truc anh, tran phong",2019,tv-pg,116 min,"drama movies ,romantic movies ,movies based on books",vietnam,"through heartbreak and betrayal, ngan's unrequited love for his childhood best friend hà la endures for a generation in this sweeping romance."
81647969,movie,kumanthong: untold story,guillermo del toro,"quang tuan, hoang yen chibi, dinh y. nhung",2019,tv-ma,153 min,"horror movies ,thriller movies",vietnam,"a charismatic shaman arrives at a village under the guise of being a healer, but unexpectedly leaves a trail of death and deceit. based on real events."
81641891,movie,muoi: the curse returns,guillermo del toro,"chi pu, rima thanh vy, dinh y. nhung",2022,tv-14,95 min,horror movies,vietnam,"an art curator reunites with an old friend at an isolated villa, where they discover a cursed portrait concealing a malevolent spirit."
81684955,movie,rom,guillermo del toro,"tran anh khoa, anh tu, wowy",2019,tv-14,79 min,"drama movies ,social issue dramas",vietnam,"a lottery runner makes a living by supplying lucky numbers. alone, in search of his parents, he lives in a world where winning means surviving the day."
81346324,movie,glitch,guillermo del toro,"nha phuong, truong the vinh, tien luat",2020,tv-14,100 min,"sci-fi movies ,crime movies ,drama movies ,thriller movies",vietnam,"a woman communicates with a supernatural presence through an old tv in her home, unearthing a murderous secret and turning her own life upside down."
81247678,movie,goodbye mother,guillermo del toro,"hong dao, lanh thanh, vo dien gia huy",2019,tv-14,105 min,"lgbtq+ movies ,drama movies ,romantic movies",vietnam,"living abroad, a son travels home with his friend to reveal the truth about their relationship but gets overwhelmed by his filial duties."
81701683,movie,my little seventeen,guillermo del toro,"minh khai, truc anh, huu chau",2019,tv-pg,88 min,"romantic comedy movies ,comedy movies ,romantic movies ,movies based on books ,teen movies",vietnam,"expecting a child at seventeen, a high school girl and an equally young father-to-be must navigate their complex new life under the same roof."
81636001,movie,jealous & furious,guillermo del toro,"huynh phuong, thai vu, vinh rau",2022,tv-ma,80 min,"romantic comedy movies ,comedy movies ,romantic movies",vietnam,three wives who suspect their husbands of cheating come up with a plan to catch them red-handed.
81035734,movie,my mr. wife,guillermo del toro,"thai hoa, phuong anh dao, hua vi van",2018,tv-14,120 min,"romantic comedy movies ,drama movies ,comedy movies ,romantic movies ,movies based on books",vietnam,"a busy professional hires a perfect housekeeper, never knowing the cleaner's brother — an annoying man she's met before — is the one doing all the work."
